"SELF_1","SELF_2","SELF_3","SELF_4","SELF_5","SELF_6","OBS1_1","OBS1_2","OBS1_3","OBS1_4","OBS1_5","OBS1_6","OBS2_1","OBS2_2","OBS2_3","OBS2_4","OBS2_5","OBS2_6","OBS3_1","OBS3_2","OBS3_3","OBS3_4","OBS3_5","OBS3_6"
2.75139991012535,2.43233326638199,3.33965239162759,2.26555491340463,3.44988824941668,1.87360028513428,3.32009584311403,4.01843950223557,3.28335854009399,4.03197784278855,3.88680338810095,4.0932692039601,3.64299698920763,3.69194336356011,3.29757128171416,3.0210604073472,3.58526740986123,3.70069078984348,2.95810532029524,3.27493176694123,2.73575827799574,2.94946363105937,3.77880095929009,2.36842302787435
5.1137568319592,3.72963516411063,4.29878897040263,3.88222860161857,4.86739420213025,4.53508389610015,4.02635035938411,3.18119764197803,3.45013564925379,3.13643812141129,3.63616398185395,3.15140924113615,3.08642053673531,2.66894334740901,2.49102400718158,3.34820375904048,3.31847458451962,2.64795575185375,4.46140288588738,4.16142940395316,4.18871018967056,3.51929220159906,4.06531370278156,3.68141137161472
5.73696788632445,6.54405746487622,7.01222014499238,7.17042730855218,6.51346665211219,5.42132229833108,4.69684130492698,4.01809096759796,4.3373992364363,5.10017778015781,5.22634860216594,4.42231894509881,3.4456119803023,4.24863573763252,5.00537370839397,4.16381094705802,4.29863103357925,3.33126550716523,4.27244601792907,5.24341872866808,4.68361618646568,4.28938333806926,4.45053633340422,4.07199406059244
3.99644698051345,3.89990122314742,3.97715479268267,3.82448292687083,3.45232307971573,4.32274950047888,2.00464054854613,3.14872469334083,2.61859695759379,2.01667543922122,2.74858918127933,3.30106592127069,3.16043989762122,3.44928328314409,4.06944956313007,2.74783917454187,3.90393873668948,3.07886336428665,3.37733919143492,4.02360815795626,3.89355521599556,3.54498362739294,3.39076119191324,2.70847106929877
4.82654683470607,4.51559242860624,4.03656534796507,4.1196866226173,4.33813832425972,4.13805005606179,3.95803094748945,5.81616531812742,5.40386193160028,5.08598199840313,5.68387045483348,5.36189531676517,5.34443406073007,4.58427098096222,5.60548364626277,5.14876147044147,5.10011088841993,5.19875575920794,4.95172736989155,4.50845365927432,4.44407349126653,5.5662654378424,5.65835426763286,4.93512378694503
4.19672909280517,3.62114710613893,3.88123689136141,4.64680248678533,4.04742592961262,4.1704237877226,3.79139848798742,3.18381698570055,3.97045733943838,3.34478522320118,3.04981291643676,3.1273209381851,3.27914302560253,2.94422755222436,4.11820764667555,3.85795413662775,3.64855770874774,3.6102482456496,1.85526944249258,2.52180598934662,2.38031718821342,2.10255010331857,1.87581114007116,2.20233877156495
3.36848060507888,4.41737465452851,3.85988203624362,2.99390501288851,4.34233608861687,2.72276921891882,2.95650268426255,3.9075504969867,3.91270205648071,3.83548280437729,3.7400739175373,2.57986635858631,4.08840291172309,4.54682167210065,3.36425960368605,4.37980280486811,4.01562872544025,3.55655772163207,3.30011489013229,3.7641669471948,4.0956062715451,3.53684574859066,3.34350198243659,3.203172603793
3.2156915832122,2.62298570766973,2.4649844739904,1.8705775775356,2.92923716527782,3.46187775414387,3.81709263736625,4.30940604910866,4.53418636095706,4.19354844557612,4.86832767471558,4.81576476008418,3.87209364719464,3.52881134943029,3.78585665710505,3.71552312978875,3.5601855327199,3.09758123482679,3.30712605089168,3.83784075817249,3.38457244474282,3.44589005055903,4.0235957047639,3.11768072884227
4.39553616023943,4.02611481556567,3.67332247802816,4.61843545587208,4.6929286394577,4.06588806321194,4.47859909328135,4.06477492366246,3.98877738528262,3.11937496746752,3.69356414609343,4.05945027541458,4.89297760506144,4.93985204634913,4.83263608764438,4.68295643937497,4.79242560098448,5.19895243001029,3.90044173317648,5.13479803071731,4.38989972927748,4.83942513884136,4.65524893188293,4.13484237556333
2.80178243241294,2.77462878734023,3.0085311796216,2.53495681445529,2.03200956908954,2.33258048579343,3.57368696786455,4.26750355918322,3.55890998622569,4.33023557663061,3.51792081905566,3.66342438850278,3.32557225120492,3.24487123743139,3.5901309949589,3.75512540402191,4.31195091582178,4.26058706800758,2.69536279276085,3.19598705082313,3.25007706113359,2.19849960177501,2.03608358136636,2.90975912245483
3.05556692733457,2.36349239202641,3.20095093354598,2.77397175179693,3.01241935473775,1.71729274886507,2.79717376665365,3.44994840318034,2.13867799133072,2.79327106978226,3.53242937381218,3.13499128381116,3.23912111807634,3.37419075003244,3.13669947407356,3.5356110531036,2.67950794945734,2.6755491576325,3.32635538136979,2.34098873741712,3.29717588511922,3.35985115472176,3.27770268402548,4.17816286004995
4.1738397621643,3.65611754821338,4.56956761869697,3.81565188638019,3.50509452628567,4.16123664412249,4.37466707430237,4.43292236869126,4.27105606001318,3.2543207936111,3.85220572817973,4.54279764231829,4.71084596481322,4.65531453461902,4.08430876996129,3.95744629387273,4.20495929421356,2.98684353399349,3.066618046232,4.02145668179067,3.59261969081615,2.67447041930334,2.94554228779024,2.76584332510551
4.61808575605393,5.20237856807287,5.40719624382029,5.06026945897013,5.05897830639586,5.67046504562472,4.11842552367237,3.50833628033552,4.21719599718722,4.35464170498042,3.30546565308498,3.1154474483419,2.82838013421835,2.852026837668,3.45731146877518,2.64036267085901,3.84515067511396,3.30730401099001,2.94410111430305,2.72849379410616,3.04480271163818,2.91882880252395,3.02064047087115,2.0435405200368
4.74171274313759,4.75758390710451,4.33587402793234,3.73175311562245,5.35931168486155,4.1620760392663,5.17386470060583,5.36292593453511,5.07607930045867,5.11093821615792,4.27592014416679,4.95230800119524,5.93899958223962,5.49553707474728,5.95422694067062,5.04665872530306,6.29791377256981,5.65719487298622,4.47594424608661,3.55980088904531,4.20405087780294,3.80934962263911,4.2725508658489,4.96824578612736
4.87606502565691,4.39184493696619,4.5757495402131,4.83339858549961,4.10136071707993,5.18542643996074,3.80741193253225,2.57602540599476,3.14085194693701,2.07382713263056,2.92874386486378,3.55811397281039,4.95241300541067,3.69242633493581,3.69128302990134,3.95545874158316,4.46455919498826,4.48392067178535,3.8910277427496,3.2812548241638,3.80604799145579,4.16227229420757,3.35823858097578,3.31676410570842
3.43169526557867,4.73302529648124,4.1260028785885,4.88494391955729,4.19143130449353,5.46925564246848,3.57114232170091,5.01499182351516,4.95230782191584,4.92173329934927,4.26401549955738,4.74638164414395,4.06051691698592,4.54081586406248,4.37877522464717,5.32619370828479,5.36725223275359,4.34296258441886,3.76438830529732,4.62172323323562,4.23158768424185,4.11381916016222,3.89209048035825,3.45246978730064
4.18296088010901,3.82172497524484,4.03371464141399,5.24278464857193,4.19107676924832,4.46688783519152,4.716994193746,4.8068942604822,4.59637514140756,6.45106978749987,4.1935523065694,4.74512095134124,4.3685359532308,4.38363547092669,4.14272094690342,3.96498801987666,4.90609192771779,4.55323059375544,4.29018440421815,4.26644640633983,3.96398027819349,3.42155339800952,3.74184604216623,3.92772273860381
4.08560547731823,4.35860532590653,4.77080163741887,4.01677411632137,4.34121887789328,5.02283758774561,3.29169468947591,3.93245453320462,4.7396073397227,3.37688839720246,4.18294617145573,3.90623420656646,4.06000037331072,4.06627655680498,3.84455586622529,3.89181845635693,4.04038844038399,4.55971415317303,4.58343059593951,4.45980672168422,3.50328237192559,3.97035495884442,4.34616132067087,4.0847377483007
2.71271846522519,2.29998952725507,2.95282879085528,2.73276050037373,2.4237488390871,3.3231760799909,3.05105447364623,2.24790661303234,2.66516230836973,2.11897410336592,2.38228447471739,2.38278501703708,2.72473298695689,1.26276746026569,2.25475632453357,1.86051267283389,2.09764779677946,0.837796349424537,2.39787506943565,2.79162596038712,2.38400164065612,2.46340096500264,2.22546005659281,2.72874648697486
4.0070189421186,3.91125251130343,3.70951029450461,4.84345026597874,4.74527193838584,4.69860059751772,3.94448250532424,3.70446267032016,3.92006767478109,4.36621039137675,4.55883937998361,4.50051851230371,5.04968257715396,4.75760092465079,4.56345771068622,5.40708002133847,4.78021170529584,4.50069950129632,4.07114037123019,4.00371311688054,3.60853507139995,4.19739555455549,4.27380532971294,4.32764520347522
4.67374631045574,4.72449249436349,4.79997959070555,4.48648157078757,4.95608235299465,4.35158874414585,4.00933512231277,3.72307348216929,4.38433456265331,4.71844892516739,4.48749567649058,4.21047730188583,4.99764492069727,5.13727167853447,4.70630271627441,4.48905604845235,5.24810365099373,4.16245315588194,4.20321051831762,3.46645145217823,3.41209846955425,4.19176376497762,3.72213710693098,4.30408314687507
3.55541175718258,3.47825472446085,3.51375968319551,4.31366125612326,2.96420421496272,2.95311613212752,3.07133939385402,3.60937099585504,3.65442944355519,4.30265484985125,3.6194367421864,3.817872004108,2.77419144196083,3.7267118370195,3.40960723579122,3.2704858870138,3.6548627672666,2.69783410079598,4.39539952995439,4.10917898038169,3.54056877558709,4.67506998312078,3.3340283629947,2.96726522529189
4.00628962366228,3.70331290883566,4.41591338685719,3.74400848895312,4.2010467781939,3.24490088921543,3.505478252408,3.54416339719299,3.22071017890601,3.6711664107395,3.68621016167732,3.66976268000698,4.44976771746562,4.9238209070937,5.09683315438814,5.27980159855717,4.52294057973939,4.97238939307868,4.12612776116935,3.69344351600238,4.08928185412331,4.09281330248428,3.42666203891467,4.12742759925776
3.04651777651639,3.34700594658522,2.63919086134006,3.47573198682139,2.96616354598559,2.76582025805879,3.66367900225743,3.40958042627326,3.84654138089795,2.85870706093399,3.70892082737458,2.72094073283163,3.80119313748988,4.37745280981472,3.18204187913277,3.24431029428966,3.64486028817725,3.98803818930364,2.30960211555991,2.48477008320487,3.4862269958253,3.18486307257067,3.32971527442221,3.79619734386846
2.73204711413282,2.57799873129749,2.08866930083353,3.06254160185576,3.06805041855097,2.84422772232899,2.47032502656643,3.45876492330731,2.6614348311769,2.44941890112981,2.52466113537492,1.96389062252919,1.1475432679613,1.93357740924888,1.43051590163533,0.993888188115359,1.80765323380825,0.886454926539566,1.59732317931483,1.85703430906601,1.70968564041702,2.39049455754313,1.6398165969968,2.09123109166074
3.82137181858081,3.04360881848905,3.51014405896035,3.50298788777253,3.97248004293235,3.53797645615725,3.98079374361218,3.4092743271741,3.23925264518115,4.07672538138576,3.31964559245287,3.94634691031076,4.31601935827024,3.21557506053904,3.21776993266316,3.44447042309585,4.11379507884004,3.07417576034732,2.02544535983987,2.79428076949188,1.88638641651306,2.23959564687605,3.01262619260415,1.05522801335021
4.23468954666152,3.85934364389445,4.57992165578153,4.31899725519584,3.79356171925513,3.98234656773483,4.09839011265845,3.45491641859752,4.26108657106362,4.22844222531977,4.5652326787334,4.37615452519351,3.01711389670326,3.27494145305972,3.35573130953925,2.96443037650201,3.42861538424761,2.62028725295256,3.4582178477502,2.31593468448317,3.26809531270552,2.64428826944967,3.59660808894283,3.51088441399614
4.99398143873577,4.93447289163565,4.41133633838839,5.26211903059298,5.63010156152901,5.41951789358479,5.58926080712528,5.05246991698469,5.07164994974279,6.27105289144168,4.90093418941847,5.26954903271183,3.97088536357031,4.10702817629932,4.32395187470326,4.70491578683092,4.77430729964974,4.43215642013696,3.59233415935127,4.00260408555315,3.99521726573186,4.11168040175067,3.65565958854972,3.81790409161084
6.45803920374145,6.00328494541095,6.19379655254002,5.69432036251295,6.17594902290746,5.59332268976148,7.01457716703165,6.19060287831601,6.00972073081586,6.6075587240579,5.93627425980319,6.36060825071353,6.14693642917598,5.79878429071735,5.36143946840315,5.23297309883064,5.40403747164435,5.66430123017607,7.33006687113913,6.72683660589268,7.37805221787594,6.95342573148053,6.39630544844318,7.66657653911047
3.08187630724976,1.7353592250466,2.54712195351302,3.11038266753502,2.72230416052025,2.5957364755741,3.17259935542698,3.84561020819782,3.34323440570198,2.81706406656752,4.03867293612849,3.53765357779632,2.8366976300143,3.65460988390039,3.83575958254371,3.57484133592158,2.60785954209398,3.06038845422578,2.97382652871756,2.45648653666232,2.93297509415884,2.97400520641724,2.6375185017605,2.01816450603563
4.02392340102441,3.90705597918547,4.38828045446555,4.33120121154496,3.63874693995528,4.13971998722755,2.85362273011881,3.82251666306067,4.22522449443695,3.69139909462704,3.08083554354193,3.61104720538029,3.86076475789806,2.60175062877023,3.93611146723323,3.84966711441719,3.3140464739515,3.50047464109072,3.35393430397123,3.92994613830029,3.76473111764754,3.56598414951358,3.43152714418242,3.96530038684049
5.42420546872323,4.47160683695288,4.47101190087805,4.20941016611312,4.47895364605521,4.54309602849884,5.00178746591952,4.94340956865774,5.43868346604493,4.62037428942557,5.20274775049743,3.8101200475219,4.51184864373887,4.10543314674591,3.39334622734448,5.32453261000187,4.15903039844315,3.40811618769621,3.93647451908775,3.78688380068227,3.59446653193454,4.20492211191727,4.61745215042296,4.07927717369639
5.50243293607958,5.29569378022252,6.04496252825314,6.30737185937739,6.47896517799916,4.89506441316894,5.1252985678053,5.51701988580024,5.56393658536676,5.46860480567719,6.39396337583904,5.28456501829008,4.92568625078168,4.89296477898537,5.07096001828919,5.62567990550869,5.60197581584672,5.18475275191826,6.19462657900861,4.80522814784824,4.93596014067814,5.39743096984228,4.94932580783962,5.21646994618626
3.30902188835339,2.79188077683556,2.12655792457018,2.87049472787473,2.26198961750391,2.43839902180641,4.44579618523703,3.80158564821552,4.58642147961291,4.45554019393064,4.43243368998653,3.63846977587868,3.59433663742481,3.42940582470066,3.92637558183967,2.78028905176313,4.07839674683175,3.93891489978881,3.34106698840974,3.98068409356523,4.09316451610787,3.96580499053317,4.80920585804951,3.48141359407886
4.22475483341946,4.85497743516526,3.88625645804147,4.50607691988585,5.58527184065239,4.87853104497345,4.44539674839701,4.12553241386631,4.35817512861141,4.28100999961052,4.24067228309124,3.82019944742788,3.75110636921052,3.29299940792671,2.50438193505167,4.93539641092594,3.74771944513865,3.26100665368022,2.84572750124457,3.88474549833939,3.95488023610012,4.20473868083482,4.50345411892809,3.56372910544473
5.57239488637376,5.89531851485107,5.567950708652,5.86091233516067,5.19623096621382,5.17639633511542,3.83093635648867,3.91173841856271,3.58986884927839,3.87949953456627,4.15721137861029,3.4939197581785,4.89636813948373,4.51389066539678,5.05280648360424,5.60614926178002,4.94670214284018,4.72866839635141,4.80926419825258,4.66707961019579,3.79773815271714,4.14496731383683,4.58832683988506,4.04074804377977
3.26238095669152,4.13492248444709,4.3060339651722,3.6788835420086,4.46630202106316,3.53240518173019,3.78622677589291,4.22224001951153,4.03482822061663,3.8808831699097,3.89788646383022,3.83916823158668,3.82091664154451,3.65125963444221,4.02769274446935,3.56152642285829,2.98195565341714,3.71777721425716,4.24081908846977,3.51790824139887,4.85499549911878,4.26499666632921,2.99803365340728,4.21804128446984
4.070422247931,5.32329817134273,4.45087696322227,4.38855982976203,4.03409134715636,4.76019759275167,4.53929815434063,5.41565685704715,4.68213427265942,5.39635623215964,5.22951744685847,5.09496452951478,4.06748577327945,4.56667509795293,3.59015554288695,4.25550952864803,4.56877990866833,4.80182792064847,4.25831683872543,4.51399410783851,4.70981141182904,4.18599779108954,3.35256438114831,4.83341525272169
5.42642173059355,5.48797551782597,5.01226655562315,6.20416561370157,5.52225957847934,5.47160520191708,5.19494092026111,4.85383131631573,4.88667253598972,4.10473671583119,4.5434424153977,5.01787540611428,3.06137849517408,2.43340462738836,3.9330072068586,3.18390017966201,3.31165370350719,3.40098308904557,4.34481023451308,3.34217199628285,4.10770706628347,3.94546687607046,4.63624160002788,3.99291606999583
5.11853489577446,4.43282877636022,4.59113948859813,3.95275116900597,5.07668774944267,5.13716838116393,4.01552947068324,3.84573491019172,4.2172241771632,3.66651535358408,3.66831603368632,4.60005602010343,4.6130920589787,4.97964811168849,4.7315181927384,5.49971919351284,4.86443931835659,5.67345618501996,3.71144826070375,4.2234679384963,3.52260372383712,3.94412083913659,4.55989001502194,3.79378421745502
3.26599952446891,2.86964224440011,3.31140798562361,3.31235384910491,3.78410871395356,3.73007171358144,4.15324402395047,4.12581958449457,4.06068857245325,4.88779753424734,4.0183509739606,4.77877224120974,2.91759683158278,4.02352343090484,3.8177600435518,4.26446963316583,2.26792828349246,3.75798720867174,2.64856045137459,3.41067445556838,3.5725852265711,4.21709084469839,3.31862263715784,3.10983985086346
3.13401486363694,2.66740855539787,3.61996644245446,3.38998099559494,3.72431949373207,3.64151149701864,4.92705533750511,4.45731457877416,4.57303116468822,4.47343758557555,4.50318840877713,3.21804800675743,5.54687427583556,5.76792770888301,6.21335560230134,6.23814744356247,5.80056185427609,5.92869627950344,5.28462646710443,4.78561774354158,4.41677216599413,4.81764733512958,5.04900166366041,4.93040335315744
4.62588128424152,5.12095409532398,3.88507427387152,4.13584957240856,4.31987845513711,4.24911971958338,4.66536318249057,4.77903731941385,4.56650672871636,4.48199115174094,4.35381666903485,4.24373349747438,3.57444196379295,4.65326611475994,3.91258217915181,3.83552613132546,4.77874330758039,4.98567108699128,3.54690097251208,3.57184896050855,4.56474793864251,4.22850955976429,4.3167010169673,4.24959150736144
1.92586447927603,2.50530978465643,3.05225793071433,2.33966350071226,1.70856949415971,2.28027501738908,3.08523331327092,3.59209110871917,3.07352979665216,3.70449218625898,3.44316469956585,3.64223653950513,2.82388911371824,2.67930024360293,2.07957157488884,2.38175392179137,2.34135682117788,2.60707484771157,2.35677575440832,3.49478450508204,3.3435723848977,3.20654839878487,2.80120051212784,3.18071688308282
2.79532195990719,1.7491671911544,2.52894408122593,2.744891460565,2.81509244386321,2.16538902129083,3.37282688743703,3.1898775104936,4.31145165503879,3.17982011292526,3.40203014511821,2.89499037167907,1.42778323323809,0.902126983594504,1.31314909842188,0.781838097570224,1.40595394580565,1.4677495410057,2.25713866499667,2.27350206664573,2.66682712940351,2.08909442215211,2.07169821070085,2.4439726760263
3.57416134597869,3.5434369875569,4.19308173552294,3.4603298402579,3.28473196523671,3.68180411536675,3.97685348563215,5.19331853276271,4.2130964744417,4.48117824147241,4.26226200696145,4.62984678108065,3.27980561698311,4.28957217549655,3.75097654022334,4.5823870390784,3.11288184377801,4.49611439198897,4.24863100663517,3.1076758136169,3.60145092897562,3.91493304848726,3.25963753279144,3.69843179256607
4.27275537047255,3.20017669347596,3.65812487995821,4.05989709747011,3.33263210664182,4.19687444791096,4.42137849513558,5.27095851511781,4.9281123114951,5.33699488683994,4.51396230384684,5.30001146812749,4.00315781403164,5.11630220529183,4.25385483391732,3.74398484611902,4.43886230108803,4.58824183153014,5.01892086008124,4.24449113130667,3.23416787321318,3.98293507687198,4.49768246329561,4.29191182494331
4.62700049984539,5.33361093663569,4.56782445792994,4.34784700126881,4.08537027328355,4.91269520719279,4.15709224494973,4.99537002268459,4.3069316435158,5.16123016237243,4.3111145720101,3.71874241431434,3.45684368548212,3.36813132870043,3.07178667756064,2.9182578172487,4.68449984869576,2.48007121813448,4.06834805530819,4.251118902265,3.49272890194868,3.05574667551889,4.15571847760841,4.16238166664546
4.33651523362432,3.55725895911949,4.12686625521814,3.85572858738334,4.32468083693993,3.8557766763538,2.3439226089203,2.52035126393054,2.7694982998655,2.83987394662146,3.40893622594795,2.86744021672263,1.61583567357276,1.80832361374999,2.3822575947337,2.06558696249018,1.46516930109055,2.44325154373776,1.46666509191934,1.62840843254905,1.8215149518183,1.79224622472513,2.11790560918089,1.93188935163209
3.36193154418971,3.04668554930901,2.91176718109475,2.9955236261622,3.68522142856766,3.35762386794686,4.39741958614763,4.57851538442622,3.08902703906053,3.84927632107432,2.92707521658032,3.57969768200246,4.52898577392476,4.66654555536289,2.80575393445957,5.00727026117772,3.76753083923044,4.58283457704177,3.3150515695749,3.75948376808651,3.8435798281273,4.28082276664314,4.31468013053901,4.02157217979055
2.65585447345703,2.73640632230716,3.36630636907335,3.19579762511175,3.50460583881162,3.22759966005849,2.68530733669909,3.55410818100217,3.31962022313695,3.37780429775457,2.528877027416,3.17670768955468,4.4957170323329,2.49107022140325,2.49411518795295,3.60945621554967,3.65329355354977,3.0764360180409,2.34600764820661,3.17295215517072,3.78013586615478,3.52531192188597,2.46568197133243,3.13913769353056
4.69081309492606,4.5585813843646,4.43625607676571,5.40364570500177,4.93899821790316,4.37882710836082,4.77941754752193,5.13795989863885,5.27478449992555,4.88622735078654,5.17233778853852,5.6838279530791,3.67162259953554,3.54563365740324,3.40114535590538,3.30164241481653,3.34115201956103,3.17426205822751,3.69413909509731,3.25669052824692,4.44975050680951,3.50954692825769,3.02467236579119,4.38392893565325
4.40102858211409,3.20813450196523,4.17314833456533,3.5415345171682,4.67154290131576,4.59059624213515,4.14177736925748,3.64111842908588,3.28587740768131,3.39662891650343,3.20083625217273,3.52366489092146,4.68863179497534,4.63138081480749,4.2495650904424,3.68732561576807,4.36154298157297,4.23689484685569,3.94625032300888,4.1272838262829,3.69511960489123,3.34005203463121,3.23081872299825,3.71633868037626
4.52163339237779,4.01452645427592,3.42748321464241,3.64726905294358,4.11238356349731,3.62129741870557,4.31700810009748,3.93858601872017,3.85473146265781,3.76593635684566,3.86798158721685,3.39663945445756,3.59897304221944,2.98433686552958,2.93215191090337,4.33544658183498,3.04382353696806,4.28943498605655,3.76530445309737,3.34217698632776,2.63722286298992,3.072979112021,3.112049129297,3.65888402108005
2.53792748937194,2.35413359300832,1.60252185465685,1.33584330836223,2.75189198150579,2.33648036536462,2.77523809680477,2.57088655564013,3.2598121970267,1.93942231362986,2.23735703316723,3.04543549340714,3.34793328558841,3.77674212662154,3.00353545872971,3.87793674579972,3.03651561273602,2.99245321831223,3.71871943772399,3.65781219870401,4.20968072107661,3.38761757082872,3.59367442486718,3.3295918723921
3.01196405232858,3.02428670275772,3.05065997235901,3.28841437913133,2.83129240738669,1.75777419756376,4.5182683332889,4.20384284598978,4.52244822841828,5.13901642010556,4.44575820437126,4.75847130721264,3.86233718465372,3.28480009775095,3.57079630196235,3.83696086366763,3.07163252084,4.42516231242889,4.29444252115404,3.50416417464886,3.96217745401738,3.97660261559358,4.63955386918424,3.72397417970071
3.3676771922437,4.0624328821196,3.92359729663328,2.8420567002524,2.95643199412928,3.05129791316535,4.52911095255093,4.64577473767451,3.96283376275794,4.54441226499336,4.48234454097919,4.45357350060136,3.43777977184219,4.73918096555207,3.57325483175179,4.4067446326751,4.3402956877713,4.90069015799158,4.85222966773094,5.45995834938892,5.62216636442804,5.73026337582071,5.36202876099204,5.00577360714997
4.02966429577744,5.50523798553389,5.34681406027378,4.67489953396103,5.90172061378133,5.17774103532217,4.48553614302007,4.4797844533706,4.56073948774324,4.08159378643305,4.95834546391891,3.84167245153998,4.34830050583381,5.28004769896619,4.17764355636723,5.37075822153321,4.26929837586903,5.02462232378274,4.46571616464997,4.36622739090052,4.12478019863601,3.97324023552877,4.85447520032041,4.65385035295975
4.21387481766672,3.71404890910697,3.57661022540469,3.25405621531181,3.31454629974087,3.64498435500496,3.72473461781265,3.5389636688629,4.1496240579704,3.40929508281014,3.46685374832282,3.97054783475367,4.46966409456713,3.83777992499529,4.49859557983136,3.37121862316456,4.57723330223996,3.20767509161926,3.79676049721018,3.89128766192184,4.79934395762778,4.34370727944818,4.00275984917711,4.33708691831902
3.74481122376479,4.03215465878477,4.2648918256654,4.10562779163501,3.82805127475541,3.98455209210965,4.78324840736097,4.88017074907806,4.19772295267955,4.71690532763438,5.16357797971911,3.65454732259382,4.5926770002082,3.99481792427266,3.2577678867792,4.13404829589691,3.80222893901081,4.31813464011998,4.06089075209818,3.15943485749054,4.54935866033362,3.25700484906427,3.87433870720201,3.4486741641128
4.17268776201684,4.19953420840511,4.51876343334753,4.70512732160541,4.43696063276721,4.02310794598852,5.1397260945475,4.8635512700252,4.67825499008035,5.45222182951876,4.93790235801926,4.87236855242328,3.75940861681236,4.63193157373571,4.29038670072206,3.64156399263473,4.19244487873411,4.34734829433369,3.65826870187025,4.96606042014276,4.09472406623347,3.66360091017729,4.65435968796502,3.52898964496503
2.48232917811865,3.3208300146137,2.98512211545736,2.70717883232815,3.18620775570111,3.00240703576841,3.29311098549096,3.87991708249439,4.0618564624095,3.20687499436576,3.4798860408177,3.69098152358207,3.3485248781125,2.88872385373142,3.56594901240296,3.71240932174355,3.44729443935931,3.4387659617239,3.13292156689432,1.85677906440019,2.69326115368476,1.91898142295987,2.50032484502683,1.97087839999728
3.7730309130935,3.85177442051328,4.49367705050486,3.94732944876202,3.81137365622847,3.11852216582267,4.96346391320359,5.50738147371966,5.39901198167864,4.97666290059178,5.12050321148644,5.13039947959571,4.59778414867553,4.77219673475922,5.38748217109049,4.17839534038568,4.61645109512503,4.57955576352585,5.03293483763666,4.31395479794899,5.31376126830333,4.23560089413481,4.64209664115092,4.93832031465248
4.72631200995034,5.36168634888213,4.89557398162372,4.73900938954522,5.76033743803729,5.17020487336815,4.99955542625563,5.09760630340225,5.29668237599775,4.97486176414714,5.44816361098395,5.51863340889317,5.02868903180261,4.41521234029563,4.33653575126777,4.75361413149249,4.21425763673894,5.14010170233148,4.01893689266915,3.60752320165127,2.97745302534892,3.2997399058406,3.35673708305623,3.30483068646836
3.94208160096123,4.09817329338356,4.5461322813766,4.5315915207344,3.99554359317488,3.89273619721302,3.64047356833491,5.39818714739346,4.73822938953176,4.97995284374423,4.57908389434305,4.86973845251417,5.1770977869173,4.70989916745161,4.27846110799206,4.17591113909808,4.46437995920124,5.37699954583197,4.69379063282518,4.36704266414583,4.54369998046963,4.1040947594046,4.59730319548647,4.5273474097729
3.71678164962163,4.0907407898668,3.5258038785774,4.0672427525038,3.39871902615994,3.67896205964131,3.06596766758859,3.36542159147839,3.24937301192202,3.49782207850109,3.49495660635623,3.31333226933565,4.30898566275108,4.11415245560765,4.18865783757758,4.63159451074058,3.66907030697565,4.11593061578022,3.67325160626902,3.43424599123407,3.51197977547355,2.99542923925595,4.02746094027703,2.64115511401993
4.06341712377329,3.79352500547507,5.15171884620228,4.539318077795,2.69670895384964,4.7789662867047,2.82193204287371,1.89233178187327,2.15298289830488,1.55651589332883,1.55538076183476,2.38265398330647,2.35237030541061,3.1377744709849,2.89372814393445,2.94129076090601,2.94101261320088,2.98731550077269,2.07505141386718,2.19719872024548,2.17202122392667,2.28003657162848,2.07534770043222,2.18303336007474
2.21835611899347,3.02381343324196,2.64840874096352,1.94123682280845,2.13768535895287,2.59083851590607,3.84428673845678,3.21514843020628,3.62896756578657,4.10640063810535,3.25279536490169,3.20351123927312,3.53816042708107,3.0928012350775,3.56349187583612,3.787552635567,3.62388661204758,3.43019216688989,3.52415773230341,3.37896453649624,3.00311627986167,4.04386255126128,3.50330615042457,3.32478323413437
4.18426804532848,4.78833174467448,5.3422350339477,5.17370416980445,4.47489190345588,4.81210212140663,4.16433917423479,3.79053681973044,4.47063727471009,4.32800717753492,3.3342113845443,3.18936192606268,4.66645588492175,5.13888770559933,4.51653531676375,4.20594616783099,4.37020726825547,3.86231263349612,4.78422691697827,3.74077414895769,4.87903180401584,5.3370247771978,4.46449607779438,4.28854693055983
3.66985621917723,3.6723601978218,3.45601155144217,3.02845128704172,3.5076675275632,4.11495494091819,3.1938134532485,3.62739191894536,2.77114715552761,3.39870802101883,3.14997108359437,2.28044289916426,4.39483171736337,4.10307416957589,4.52736922543183,4.27457149623548,3.98695869596291,3.74226353145765,4.14913920210121,3.81506719505877,3.36073017136812,3.88829414270002,3.8055466847892,3.4191417889318
4.57602718393814,5.27382171209099,3.82115475046134,3.80984357933153,3.90647594655113,4.65735318193052,4.46626081343665,4.58835745424981,3.21166007461905,4.16812506278373,3.64763729732802,3.23999219624277,3.41774339043667,2.7464983713563,2.31440825940728,3.35769679318685,2.01563367834027,2.203502235007,2.91767255691278,2.89886529287682,2.42206623833602,1.41031030545612,1.59097576776416,2.44039385867817
4.82317148946652,4.40635292445181,3.66683516129636,3.83223837491154,4.51449830174852,3.93237464679258,3.99217611670429,2.366865659827,2.52742875767592,3.21089569900561,2.52235382351336,2.84375192627083,2.61145572778023,3.07967879409164,2.96276505080602,2.12621892624217,2.07017194323909,3.27975237634688,2.01860353312016,2.39478632339995,2.98438945293964,2.82089203507316,2.54591010753313,3.2734181525408
