"RESP_ID","ITEM_ID","RATER_ID","RESPONSE"
20,7,7,1.92905819718095
20,7,8,-1.38387932899058
20,7,9,3.68085272749448
20,7,10,6.2502766893133
20,8,1,7.55914055953714
20,8,2,5.5206511331502
20,8,3,6.81809021988346
20,8,4,2.79271730255028
20,8,5,17.6871453921049
20,8,6,21.6383520708277
20,8,7,8.38782897222907
20,8,8,10.5625692518283
20,8,9,7.74196736854214
20,8,10,13.3599493997614
20,9,1,-0.210568503312389
20,9,2,0.509574426235214
20,9,3,0.68369626102549
20,9,4,3.4880663487096
20,9,5,6.20959248584551
20,9,6,20.5987005197913
20,9,7,13.443401717401
20,9,8,3.65971733447569
20,9,9,5.64959084101524
20,9,10,11.009699593291
20,10,1,0.89450898262152
20,10,2,3.26894734034987
20,10,3,3.10851522443848
20,10,4,-0.363298063992275
20,10,5,14.8751218447905
20,10,6,4.1116190224929
20,10,7,9.51626680284723
20,10,8,3.1597588684485
20,10,9,3.97557140116856
20,10,10,9.32322396240678
21,1,1,5.00132787081398
21,1,2,9.27831046435097
21,1,3,4.36190623658349
21,1,4,-3.55561426605184
21,1,5,7.90676915038421
21,1,6,2.3772664258638
21,1,7,13.385905213893
21,1,8,6.04482200550437
21,1,9,12.4017951860091
21,1,10,3.17439189069981
21,2,1,0.447946182141787
21,2,2,6.4191033315313
21,2,3,5.88723551962171
21,2,4,6.87315638153618
21,2,5,12.4877431872803
21,2,6,4.77648822025222
21,2,7,10.0507410893658
21,2,8,1.86865950060036
21,2,9,4.27003386209131
21,2,10,4.18602465539995
21,3,1,-3.08265095161378
21,3,2,5.28900867760074
21,3,3,3.34019857793473
21,3,4,1.25680934632589
21,3,5,9.89561282761756
21,3,6,2.21104323396876
21,3,7,6.96962239118275
21,3,8,-1.26670427324998
21,3,9,0.655161886433299
21,3,10,-3.26378139149663
21,4,1,1.28567080174917
21,4,2,17.9048403263361
21,4,3,4.18774441700256
21,4,4,-1.77469857529098
21,4,5,11.4656925368726
21,4,6,2.76133845017614
21,4,7,8.91797483676602
21,4,8,8.39670139161628
21,4,9,10.9663779122028
21,4,10,3.04853506160058
21,5,1,3.57175302421275
21,5,2,6.74262445943237
21,5,3,0.534156203279401
21,5,4,2.45758865624368
21,5,5,6.05284220332776
21,5,6,8.80937593553554
21,5,7,8.93338325500307
21,5,8,-3.4243603261283
21,5,9,8.238294946077
21,5,10,0.356834048115168
21,6,1,-4.26029714790611
21,6,2,2.26882787794268
21,6,3,7.7693479234512
21,6,4,5.40770852766931
21,6,5,11.6116928721296
21,6,6,2.27174087404216
21,6,7,5.10369327002173
21,6,8,1.08796863229467
21,6,9,6.1385362273956
21,6,10,-0.224664138126409
21,7,1,-3.8441037429955
21,7,2,4.09670167737258
21,7,3,3.58107830411874
21,7,4,5.61797447924331
21,7,5,11.346763986896
21,7,6,-2.37323541624256
21,7,7,6.50264608688707
21,7,8,-2.55890997410056
21,7,9,2.37407532042997
21,7,10,-1.43633667671158
21,8,1,4.62363947522564
21,8,2,7.01327270980063
21,8,3,6.40650075622578
21,8,4,3.30553848601039
21,8,5,12.2337979736304
21,8,6,8.79509047309663
21,8,7,9.91288540116723
21,8,8,-2.40258249562742
21,8,9,5.93284448557366
21,8,10,4.4967285062067
21,9,1,1.78573298788502
21,9,2,10.7912741909399
21,9,3,10.1314322673325
21,9,4,7.61971140076027
21,9,5,8.88836330516059
21,9,6,8.83528811131829
21,9,7,16.1614997931966
21,9,8,5.3157000064429
21,9,9,12.3967839789544
21,9,10,6.75498368216966
21,10,1,4.89519141847662
21,10,2,5.42912257252379
21,10,3,7.26053698461058
21,10,4,4.28382724618035
21,10,5,14.1715677351356
21,10,6,1.91756007768691
21,10,7,12.6617620277176
21,10,8,3.45416080965117
21,10,9,9.80311965819607
21,10,10,-3.2726916446006
22,1,1,-2.20325426332421
22,1,2,15.1823206524467
22,1,3,1.36063891265305
22,1,4,6.94295391974127
22,1,5,20.807898495739
22,1,6,12.0127219617497
22,1,7,12.7729820142253
22,1,8,-0.450452543687266
22,1,9,11.209622017455
22,1,10,10.2220699263792
22,2,1,5.06534130718334
22,2,2,15.0576217662628
22,2,3,11.7713898981596
22,2,4,8.83077648057817
22,2,5,23.1133599633559
22,2,6,10.3840402119374
22,2,7,13.7069736738956
22,2,8,2.74024416055354
22,2,9,16.242406619721
22,2,10,14.2983642533137
22,3,1,-10.3790246065852
22,3,2,14.5069952982845
22,3,3,2.71581127101106
22,3,4,4.66096308088427
22,3,5,20.7115617567263
22,3,6,7.7142317102749
22,3,7,6.11056516330703
22,3,8,-0.936102563842442
22,3,9,3.6801594780076
22,3,10,9.74212609095231
22,4,1,-0.808157768314033
22,4,2,17.9116738856304
22,4,3,3.60794638463837
22,4,4,6.25717651914415
22,4,5,22.8250848591013
22,4,6,11.7278499527993
22,4,7,15.8335037723661
22,4,8,6.17427472333327
22,4,9,15.0352542079862
22,4,10,12.1372130622754
22,5,1,-1.90354718705017
22,5,2,14.5745346603633
22,5,3,-4.93711116315097
22,5,4,3.59815701151416
22,5,5,17.6727023619922
22,5,6,8.74510677438674
22,5,7,11.3376938414126
22,5,8,-2.37544857507731
22,5,9,11.7063135299277
22,5,10,14.0789202140336
22,6,1,-9.12951500028263
22,6,2,6.58493173777909
22,6,3,2.64630763762865
22,6,4,2.33987717032407
22,6,5,15.9815092851805
22,6,6,4.16768925715249
22,6,7,2.42844138697713
22,6,8,-3.12084726824515
22,6,9,8.04440793520013
22,6,10,3.61637121670495
22,7,1,-7.97965778525701
22,7,2,14.9676329205923
22,7,3,6.53005302480128
22,7,4,11.9728226886655
22,7,5,19.5994340776715
22,7,6,5.28019596960221
22,7,7,16.8812773951818
22,7,8,4.42982027546262
22,7,9,12.1056615132674
22,7,10,9.13120669855898
22,8,1,-2.45501808296435
22,8,2,12.6155114903153
22,8,3,3.96440705917495
22,8,4,7.29496909087726
22,8,5,17.4419563970131
22,8,6,9.60025983754926
22,8,7,10.3014342512832
22,8,8,-8.16350472644375
22,8,9,8.90724873654302
22,8,10,9.89069271500547
22,9,1,-2.09736762689345
22,9,2,10.122754289309
22,9,3,2.77150801732214
22,9,4,8.52767372523987
22,9,5,16.0972516431599
22,9,6,7.684963196164
22,9,7,9.41712652904659
22,9,8,3.70136227010896
22,9,9,13.8004540445898
22,9,10,14.6922434876823
22,10,1,-1.58780196488787
22,10,2,7.70522167870336
22,10,3,8.34697799894339
22,10,4,4.12349515674114
22,10,5,17.8890692460268
22,10,6,5.38901224929502
22,10,7,11.6830965992796
22,10,8,-0.597054982749687
22,10,9,4.35559961659693
22,10,10,10.2656330644716
23,1,1,-3.06388010293005
23,1,2,5.46730459999223
23,1,3,-5.81088751601912
23,1,4,-1.99734617030002
23,1,5,16.2890771653009
23,1,6,11.3024135987112
23,1,7,9.69226393688953
23,1,8,-1.08690841184225
23,1,9,8.00593757021725
23,1,10,-2.65715598240303
23,2,1,-2.45244387388805
23,2,2,13.5745673596304
23,2,3,8.06805024314061
23,2,4,11.040664316844
23,2,5,12.6304304862552
23,2,6,11.5125211528777
23,2,7,8.32013418630092
23,2,8,3.37845473472853
23,2,9,15.2842779860774
23,2,10,1.43219613650902
23,3,1,-5.40716047074797
23,3,2,5.61050361636697
23,3,3,0.712653390546977
23,3,4,0.145708691028187
23,3,5,14.048498313596
23,3,6,15.0759558487585
23,3,7,5.20433692576651
23,3,8,4.51094469606101
23,3,9,7.21795069096754
23,3,10,5.85790401399937
23,4,1,-8.9691789723042
23,4,2,7.50178017157331
23,4,3,-0.480014080458171
23,4,4,-3.48113449170945
23,4,5,9.29440350826488
23,4,6,1.07173274766957
23,4,7,5.62177927527731
23,4,8,7.13758435195177
23,4,9,4.59367074340401
23,4,10,-1.93112980000034
23,5,1,-0.0177084738922058
23,5,2,2.71308673006714
23,5,3,-0.267026591919985
23,5,4,-0.690354560428202
23,5,5,14.3082428273418
23,5,6,12.1387654048279
23,5,7,8.31503715026817
23,5,8,-0.437663345956567
23,5,9,11.5995479119636
23,5,10,-0.274940974853035
23,6,1,-10.4517102343945
23,6,2,-1.05562136363173
23,6,3,-1.18829344314157
23,6,4,0.629916377609857
23,6,5,0.83030220872593
23,6,6,0.429195452244607
23,6,7,-1.32423430951641
23,6,8,1.18010714875555
23,6,9,5.82366836996359
23,6,10,-5.4317925177614
23,7,1,-1.78315136216289
23,7,2,1.2094653127251
23,7,3,0.57838671199781
23,7,4,7.23997279580458
23,7,5,9.54754213675919
23,7,6,9.05621096982313
23,7,7,7.52654490475235
23,7,8,1.8995905869531
23,7,9,14.0899712598584
23,7,10,-4.5454631128148
23,8,1,2.40425381627171
23,8,2,11.856734868568
23,8,3,0.633138010756824
23,8,4,3.8768425396812
23,8,5,16.9468504068816
23,8,6,12.6254386099978
23,8,7,10.2384979690643
23,8,8,-1.83374575930552
23,8,9,10.573588947925
23,8,10,6.26729002825178
23,9,1,-2.06932551713648
23,9,2,6.2534598859712
23,9,3,2.22046390226365
23,9,4,9.48733793245475
23,9,5,10.9287977029356
23,9,6,13.5900260806978
23,9,7,11.5191014893988
23,9,8,4.07787625697453
23,9,9,6.07389255051842
23,9,10,1.53917474849503
23,10,1,3.35701235120858
23,10,2,6.16372765561642
23,10,3,1.70728629451044
23,10,4,10.0101942796545
23,10,5,19.4163278948502
23,10,6,8.45701104855151
23,10,7,10.8536469865784
23,10,8,5.04470390248811
23,10,9,11.827847595466
23,10,10,4.73139230631362
24,1,1,1.91947596512452
24,1,2,19.1214008146985
24,1,3,6.24769292940624
24,1,4,4.61823922520914
24,1,5,18.608383776331
24,1,6,10.8632701610971
24,1,7,7.13496382414642
24,1,8,13.2263328739013
24,1,9,11.5947214751054
24,1,10,6.23686120529579
24,2,1,6.20319623392238
24,2,2,20.7594873533328
24,2,3,15.3974288381727
24,2,4,10.1658613910946
24,2,5,19.9307180932173
24,2,6,13.6279863363369
24,2,7,8.12375675880045
24,2,8,10.805441039738
24,2,9,15.2595461402189
24,2,10,7.60436829043942
24,3,1,-4.13783207147386
24,3,2,12.7066314523544
24,3,3,13.2112980419122
24,3,4,0.51342048583862
24,3,5,14.2557603275644
24,3,6,13.6508607992159
24,3,7,2.90208533880202
24,3,8,13.1119473804225
24,3,9,5.58095311707597
24,3,10,5.55424430628483
24,4,1,1.98362087468772
24,4,2,20.5040586163063
24,4,3,9.56434134488745
24,4,4,3.62860901811111
24,4,5,17.813305701728
24,4,6,10.4550056341182
24,4,7,10.1213655334081
24,4,8,19.4856535085233
24,4,9,11.9577767009088
24,4,10,5.6309378685249
24,5,1,7.21122317457247
24,5,2,21.7520980024247
24,5,3,9.21202941504949
24,5,4,6.02294165892586
24,5,5,23.5888248003356
24,5,6,15.1212342616335
24,5,7,8.26381926243727
24,5,8,10.771406986592
24,5,9,13.3481421061685
24,5,10,10.2061390673894
24,6,1,0.569356312553979
24,6,2,15.3300914043698
24,6,3,13.2740033443606
24,6,4,2.17846665444608
24,6,5,20.383721999922
24,6,6,12.6793118883494
24,6,7,4.6459970960792
24,6,8,9.91274625006605
24,6,9,11.6890319715726
24,6,10,2.13152712718494
24,7,1,0.994306468189316
24,7,2,14.6102379225803
24,7,3,7.64644415081392
24,7,4,0.297367200102977
24,7,5,17.2679360664399
24,7,6,1.93429644351457
24,7,7,5.33226390276499
24,7,8,6.77329981588783
24,7,9,10.2663425457486
24,7,10,-0.0912631496825349
24,8,1,7.63692146115549
24,8,2,15.424480421323
24,8,3,14.7110868528822
24,8,4,9.07389878815854
24,8,5,22.6152593713861
24,8,6,20.2547373430093
24,8,7,8.44004222553437
24,8,8,14.5014140592602
24,8,9,12.0668070965731
24,8,10,14.8615449474476
24,9,1,1.765349400006
24,9,2,16.0953908959093
24,9,3,15.5305892240623
24,9,4,5.46361175493861
24,9,5,16.7873682366816
24,9,6,19.2297721522386
24,9,7,14.870254533252
24,9,8,13.4769518181983
24,9,9,18.8680438540916
24,9,10,6.76129338493581
24,10,1,-0.300643783714823
24,10,2,15.8323914977768
24,10,3,11.3122189428729
24,10,4,4.55414307860312
24,10,5,21.1169865144672
24,10,6,10.8066124343259
24,10,7,5.42563065814333
24,10,8,6.91722075112876
24,10,9,9.98439037821907
24,10,10,1.4660868332668
25,1,1,10.3798652981201
25,1,2,3.53457091373676
25,1,3,0.976181485036342
25,1,4,1.04752192638233
25,1,5,7.65990908561785
25,1,6,12.4004548178306
25,1,7,2.75032769443835
25,1,8,2.88517341468138
25,1,9,-4.32192020291835
25,1,10,5.99447462865162
25,2,1,8.61241228952316
25,2,2,5.57054786454868
25,2,3,-0.713309760192611
25,2,4,8.72871207578722
25,2,5,13.3703675305308
25,2,6,8.56670397470188
25,2,7,5.46212768382783
25,2,8,1.02891546020401
25,2,9,1.11650592721132
25,2,10,7.22088900066395
25,3,1,-6.48361284357907
25,3,2,-2.68021867034702
25,3,3,-1.56423901509214
25,3,4,1.08208044115134
25,3,5,8.27784843822842
25,3,6,1.90742354068325
25,3,7,-7.28617528433144
25,3,8,-4.62832254612389
25,3,9,-8.90928266945516
25,3,10,0.946334585118346
25,4,1,3.49918376819455
25,4,2,6.46323096370495
25,4,3,3.84291853548684
25,4,4,7.97107777859894
25,4,5,5.03363836689344
25,4,6,6.45860388476779
25,4,7,2.02188178321504
25,4,8,3.0517021370146
25,4,9,-5.32702802507123
25,4,10,1.1242406844716
25,5,1,-1.28443040976793
25,5,2,0.372105181361976
25,5,3,-10.6516803280392
25,5,4,4.93718494239859
25,5,5,9.60737607641309
25,5,6,6.30049975669517
25,5,7,0.275116757140161
25,5,8,-8.29351237616141
25,5,9,-3.20785936051712
25,5,10,3.68850937094694
25,6,1,2.07151271057176
25,6,2,1.21874356448441
25,6,3,2.49608785816913
25,6,4,10.8017287400855
25,6,5,12.6330108416179
25,6,6,4.55777365376247
25,6,7,3.7773696356543
25,6,8,2.00052893596904
25,6,9,0.622091838535589
25,6,10,6.38212888054163
25,7,1,4.95164297907794
25,7,2,4.6561392275797
25,7,3,-2.79464656400524
25,7,4,10.0710280431991
25,7,5,11.8775363675099
25,7,6,4.8547511155721
25,7,7,3.88982854438573
25,7,8,1.88145810913976
25,7,9,-7.57713095531833
25,7,10,1.66099654428505
25,8,1,-0.212466057272508
25,8,2,0.0480694965099547
25,8,3,4.94871977265686
25,8,4,3.68128510226479
25,8,5,7.50018102676482
25,8,6,7.00275716141247
25,8,7,9.90698502833597
25,8,8,-3.9677519708493
25,8,9,-4.28195149629243
25,8,10,-0.706152659201259
25,9,1,-3.38706173792878
25,9,2,-2.49793105105599
25,9,3,-0.813043505082827
25,9,4,8.45679059281649
25,9,5,3.03019146132551
25,9,6,10.1919478038663
25,9,7,-0.93137860561017
25,9,8,-1.87414819641994
25,9,9,-4.34304393536635
25,9,10,2.73089843928495
25,10,1,-0.434270899061244
25,10,2,-0.581682425716035
25,10,3,-2.2491055061987
25,10,4,-0.753989281834333
25,10,5,6.9028058456336
25,10,6,1.62288929783084
25,10,7,0.377371999288584
25,10,8,-4.05569297312275
25,10,9,-5.16839346321933
25,10,10,-0.207707684434894
26,1,1,-5.16359389407536
26,1,2,7.16279789440145
26,1,3,-5.17599706550698
26,1,4,-5.80339333458337
26,1,5,5.50467365298117
26,1,6,-3.58093820689024
26,1,7,-2.26151604079127
26,1,8,-0.752732039852424
26,1,9,8.69414172251191
26,1,10,-1.15360044274452
26,2,1,1.848418842991
26,2,2,11.190670794745
26,2,3,-1.58209433157283
26,2,4,4.37243719934096
26,2,5,12.3635464000825
26,2,6,-0.248814071083238
26,2,7,-0.542996939672377
26,2,8,3.24246045324245
26,2,9,17.1813395502689
26,2,10,3.37213419513569
26,3,1,-15.1552772978715
26,3,2,-5.12089803963092
26,3,3,-13.3569424008563
26,3,4,-11.6034872273756
26,3,5,2.8812979698469
26,3,6,-8.75999705174111
26,3,7,-15.2869121752876
26,3,8,2.67322011548608
26,3,9,4.21705669830708
26,3,10,-4.40977490870443
26,4,1,-8.96920026722039
26,4,2,7.36418703426649
26,4,3,-8.77523725448358
26,4,4,-1.95433438501282
26,4,5,4.10912791661538
26,4,6,-10.3835269882543
26,4,7,-4.80844501385334
26,4,8,6.50854745992028
26,4,9,8.95194341594592
26,4,10,-0.668889981282999
26,5,1,-1.75035728354473
26,5,2,5.13846744016325
26,5,3,-15.331425250783
26,5,4,-4.33611408590917
26,5,5,3.64170464529893
26,5,6,-3.42858481606193
26,5,7,-2.68632696948668
26,5,8,-3.03902581321237
26,5,9,10.3608176760377
26,5,10,3.43502655988804
26,6,1,-5.89119720998856
26,6,2,2.86846784776032
26,6,3,-7.8562153084203
26,6,4,-0.0549190034590505
26,6,5,8.67049569350662
26,6,6,-1.91695302296304
26,6,7,-2.19793267656709
26,6,8,4.1383273474359
26,6,9,8.11728326456146
26,6,10,-2.29104469222578
26,7,1,-5.77622229792429
26,7,2,6.33683098948585
26,7,3,-16.7615228224684
26,7,4,-6.92807152255021
26,7,5,6.19573526777436
26,7,6,-9.22403306402878
26,7,7,-3.4872961438825
26,7,8,-3.05658656133961
26,7,9,9.67146102093832
26,7,10,-3.59387820028593
26,8,1,2.6193414479233
26,8,2,4.57937383535568
26,8,3,-3.5964985770003
26,8,4,4.00947601707334
26,8,5,8.79117903194953
26,8,6,1.52801474491276
26,8,7,4.86030038873664
26,8,8,3.82318691453671
26,8,9,8.34025259950558
26,8,10,2.63802149049123
26,9,1,-7.43179785556694
26,9,2,5.45799722852859
26,9,3,-5.19249301875637
26,9,4,1.20192430189911
26,9,5,3.71952208531517
26,9,6,-6.55193331199788
26,9,7,-1.19842595715843
26,9,8,1.65285372415565
26,9,9,10.781660219162
26,9,10,1.04773489981811
26,10,1,-8.11253623146876
26,10,2,-0.866814985644974
26,10,3,-8.78637808842534
26,10,4,0.239813108540228
26,10,5,2.26129951079338
26,10,6,-11.8241557516703
26,10,7,-2.42225801353401
26,10,8,-0.793894311823954
26,10,9,7.71094608585886
26,10,10,0.122139749742689
27,1,1,0.666862201338045
27,1,2,7.31256043804326
27,1,3,9.00394090689493
27,1,4,4.41997859455622
27,1,5,3.13653536414871
27,1,6,12.6434006825463
27,1,7,8.53319559488691
27,1,8,1.76609326558276
27,1,9,2.58307188971544
27,1,10,0.940027531375694
27,2,1,1.79154472708884
27,2,2,9.52983702753592
27,2,3,6.09810241394495
27,2,4,8.98147361422325
27,2,5,1.39947977652872
27,2,6,11.4550476592196
27,2,7,9.70963831585537
27,2,8,-2.47340809646184
27,2,9,4.6907225702107
27,2,10,7.77218044128744
27,3,1,-10.0025506486531
27,3,2,1.39244465618685
27,3,3,-0.783894712906863
27,3,4,-4.22186436218925
27,3,5,2.00669513564573
27,3,6,1.70876049472569
27,3,7,5.17618904872848
27,3,8,-3.96232971025871
27,3,9,1.76799999926933
27,3,10,3.89188411400734
27,4,1,-4.74956037812853
27,4,2,6.74659639077714
27,4,3,8.68084714233957
27,4,4,0.765203425648298
27,4,5,-1.79615150763845
27,4,6,9.79937992796854
27,4,7,10.7246519380755
27,4,8,5.84703904753277
27,4,9,7.79700290364303
27,4,10,7.26572675418647
27,5,1,-4.98283803296322
27,5,2,-3.18473221321314
27,5,3,2.23792948258266
27,5,4,-2.38531911930467
27,5,5,0.201784592368059
27,5,6,8.97372024710706
27,5,7,9.60152994997839
27,5,8,-7.94058387575647
27,5,9,2.42056906532156
27,5,10,2.48240238587971
27,6,1,-11.1840424774818
27,6,2,1.66452445028401
27,6,3,9.01130643780991
27,6,4,5.61315097245575
27,6,5,-1.49348959372727
27,6,6,1.62756867844803
27,6,7,6.89819548996623
27,6,8,0.191953813282061
27,6,9,5.2688953907899
27,6,10,1.26193532972516
27,7,1,-3.88245989646699
27,7,2,2.15859854821845
27,7,3,3.91996617601914
27,7,4,3.67478588168831
27,7,5,-2.66650005922821
27,7,6,4.85304559311832
27,7,7,8.97888436109382
27,7,8,-1.86153578163163
27,7,9,10.1120053754864
27,7,10,0.915253149657636
27,8,1,-1.30996368621111
27,8,2,7.02812858085882
27,8,3,10.8144101873406
27,8,4,6.14858680183535
27,8,5,-1.59136874076972
27,8,6,18.4218730487249
27,8,7,11.8325207526864
27,8,8,-0.804380369570961
27,8,9,7.19188422852047
27,8,10,10.0642376546113
27,9,1,-3.4259445625323
27,9,2,9.91048237810713
27,9,3,11.0839456741646
27,9,4,10.5105936712934
27,9,5,4.2216351025138
27,9,6,19.5139496473927
27,9,7,15.370497310631
27,9,8,-1.65256930439211
27,9,9,11.0403034996977
27,9,10,6.11437965485797
27,10,1,-1.74518313253312
27,10,2,2.68119764586024
27,10,3,6.49326891670682
27,10,4,-1.38500926808241
27,10,5,2.01752267270097
27,10,6,4.5433057279095
27,10,7,11.5430911569217
27,10,8,-4.21092501259299
27,10,9,4.49134733805199
27,10,10,3.26557452770418
28,1,1,-7.15529508427946
28,1,2,6.05733217581522
28,1,3,-9.4059372171658
28,1,4,-5.90587681333422
28,1,5,-5.03829126669242
28,1,6,7.59448985010501
28,1,7,-2.60181720962086
28,1,8,-7.53402197802914
28,1,9,-3.11608721633425
28,1,10,-11.5081953846947
28,2,1,-7.98484606128009
28,2,2,8.34476751359277
28,2,3,-0.667344295887704
28,2,4,3.54071447328125
28,2,5,-0.958246386723562
28,2,6,6.75660082196218
28,2,7,-5.21536606211784
28,2,8,-4.4594300046973
28,2,9,-0.80345602334281
28,2,10,-13.742019150442
28,3,1,-20.3156839221649
28,3,2,0.0390987083453966
28,3,3,-8.39673616599694
28,3,4,-4.50666653375668
28,3,5,-2.07681922453533
28,3,6,-1.3703676676571
28,3,7,-7.4448219704188
28,3,8,-10.8497069804756
28,3,9,-9.31623445885996
28,3,10,-14.0598617205011
28,4,1,-1.24904933287573
28,4,2,12.2174131628985
28,4,3,-4.18533961275343
28,4,4,1.9470074813246
28,4,5,4.91672495024399
28,4,6,6.56407892111397
28,4,7,2.51805318608133
28,4,8,8.2540486119582
28,4,9,0.26692321525019
28,4,10,-4.50433729246434
28,5,1,-3.68814603036358
28,5,2,5.97749084411742
28,5,3,-10.0144260439887
28,5,4,1.61534661239878
28,5,5,4.81889365035145
28,5,6,7.81940174375965
28,5,7,-3.19342048993592
28,5,8,-7.52776542192614
28,5,9,-1.32210345103499
28,5,10,-6.81467485617567
28,6,1,-9.01378117378604
28,6,2,-4.14770309926864
28,6,3,-8.19230544811566
28,6,4,-0.831038322033187
28,6,5,-3.48071490875506
28,6,6,3.7719038019311
28,6,7,-6.69421518334769
28,6,8,-4.93577022204086
28,6,9,-1.52743652370561
28,6,10,-14.9725140276331
28,7,1,-8.64326522181755
28,7,2,5.44350846072944
28,7,3,-7.74005472359891
28,7,4,2.46184351267105
28,7,5,-1.63777467677977
28,7,6,2.29688596911484
28,7,7,-8.02176060842915
28,7,8,-6.24310874900803
28,7,9,-6.28190572480476
28,7,10,-11.5449218736946
28,8,1,-1.50800255240196
28,8,2,2.44855063635237
28,8,3,-1.57723414411716
28,8,4,2.57440817209143
28,8,5,0.460140072786536
28,8,6,10.2042799044607
28,8,7,4.59377177430016
28,8,8,-9.30323621001652
28,8,9,-3.4908940296135
28,8,10,-2.3778170006418
28,9,1,-7.87613271891227
28,9,2,6.48763173266562
28,9,3,-3.53878236993439
28,9,4,0.731116654944187
28,9,5,-3.85943791294096
28,9,6,4.60938139116352
28,9,7,-3.55009908246607
28,9,8,-11.8826930616239
28,9,9,-5.78746574737063
28,9,10,-11.1356976458339
28,10,1,-5.34502645749377
28,10,2,1.13651120142595
28,10,3,-5.15656414991381
28,10,4,5.62849295813138
28,10,5,0.321358979322788
28,10,6,6.33357085746581
28,10,7,3.18883283713629
28,10,8,-1.58351493199001
28,10,9,-1.63625189172832
28,10,10,-12.0074764651922
29,1,1,-3.8150783727903
29,1,2,-1.91275551110883
29,1,3,2.35725120846798
29,1,4,3.63875873934966
29,1,5,0.195203854365977
29,1,6,0.659148767810994
29,1,7,2.00088869381309
29,1,8,7.00132219626295
29,1,9,3.28842284876283
29,1,10,-3.25336963186685
29,2,1,1.10151617248488
29,2,2,6.38374457876273
29,2,3,-0.398765203680716
29,2,4,1.51253629540366
29,2,5,2.54017720484301
29,2,6,2.04013560337605
29,2,7,-2.15120117487229
29,2,8,3.14774361147563
29,2,9,5.15020069756509
29,2,10,-3.70971152810096
29,3,1,-8.02089230730932
29,3,2,-2.5307543534368
29,3,3,-7.80718907876047
29,3,4,-5.86665397208056
29,3,5,-5.800563432551
29,3,6,-2.79559330382383
29,3,7,-6.13017171470498
29,3,8,2.77761894165251
29,3,9,-3.44611619224572
29,3,10,-6.60897318893263
29,4,1,-2.64193185642262
29,4,2,9.39169635216754
29,4,3,-7.00388987030429
29,4,4,-7.16019941951488
29,4,5,-4.15523184287797
29,4,6,-2.22884921145869
29,4,7,-3.1981719845072
29,4,8,0.312470500043148
29,4,9,-2.52552654415592
29,4,10,-7.30803914970729
29,5,1,-4.62968849045849
29,5,2,-2.86395702475238
29,5,3,-4.75965024359492
29,5,4,-6.37092796993787
29,5,5,-0.620332647137537
29,5,6,2.13491961124585
29,5,7,1.578704798067
29,5,8,-0.202011768046424
29,5,9,4.89705632881142
29,5,10,0.89202290514149
29,6,1,-5.75462478876943
29,6,2,-3.08554184580029
29,6,3,-1.4142582174263
29,6,4,-2.25841502017287
29,6,5,-0.520270542770614
29,6,6,-2.1354552211292
29,6,7,-9.64944198160387
29,6,8,2.11460562300774
29,6,9,2.64909735566134
29,6,10,-5.78102560319784
29,7,1,-5.579283096935
29,7,2,-1.17201904195891
29,7,3,-8.14598856505801
29,7,4,-7.99448136562553
29,7,5,-3.71414062189823
29,7,6,-4.33846383769133
29,7,7,-3.40158447687632
29,7,8,-1.71069838815613
29,7,9,-5.46120514623349
29,7,10,-6.72433663588173
29,8,1,-5.17498551874379
29,8,2,-2.09803163833336
29,8,3,-0.2234359921635
29,8,4,-6.15591198370493
29,8,5,-3.60917953517648
29,8,6,5.30130055506306
29,8,7,-0.408520986233443
29,8,8,-0.860914109926929
29,8,9,-5.77663530967588
29,8,10,-5.94945178133963
29,9,1,-8.94989117977614
29,9,2,-0.565204769061989
29,9,3,-4.41957605548351
29,9,4,-1.94624343536383
29,9,5,-4.61469425857201
29,9,6,0.315239542427764
29,9,7,-5.22493020039087
29,9,8,1.55268915284805
29,9,9,-0.21800747911751
29,9,10,-7.20027256647061
29,10,1,-16.016971184544
29,10,2,-11.5272351598574
29,10,3,-9.55106820388866
29,10,4,-8.64442030478511
29,10,5,-4.91094570004776
29,10,6,-7.49454955640213
29,10,7,-4.44965211976966
29,10,8,1.07294810314994
29,10,9,-8.28224183481937
29,10,10,-9.87061689812412
30,1,1,-2.97972652139605
30,1,2,12.366626939561
30,1,3,4.64762569806691
30,1,4,-2.84131670862396
30,1,5,7.31188486744869
30,1,6,11.792646476706
30,1,7,4.33527449844902
30,1,8,10.5378209578138
30,1,9,4.56840793241395
30,1,10,4.65996931010129
30,2,1,-7.30312997949533
30,2,2,14.735083992385
30,2,3,-2.88570334939601
30,2,4,2.38158956579634
30,2,5,4.70059757077131
30,2,6,5.3131495819251
30,2,7,0.466137230358618
30,2,8,1.53993339656697
30,2,9,5.69251987127985
30,2,10,3.32176434115416
30,3,1,-14.0049013874239
30,3,2,8.8789667701421
30,3,3,-1.32065000612404
30,3,4,-3.62443104572429
30,3,5,1.62242993834396
30,3,6,0.615048298863774
30,3,7,-1.97240310130227
30,3,8,5.30706919062541
30,3,9,4.00677349337288
30,3,10,3.26296325770216
30,4,1,-8.11036867295237
30,4,2,17.3985339701375
30,4,3,2.21158420227941
30,4,4,-0.14026258047338
30,4,5,8.06569487009744
30,4,6,3.81774038060534
30,4,7,6.98571154528145
30,4,8,8.27148446433171
30,4,9,2.8515551563643
30,4,10,9.00965529533453
30,5,1,-8.62118210547384
30,5,2,9.95541935981345
30,5,3,-4.68062744112514
