"RESP_ID","ITEM_ID","RESPONSE"
116,4,7.32696627732682
116,5,1.73495404552938
116,6,7.39281852550852
116,7,9.31118355383009
116,8,4.38701219136601
116,9,7.42865103136332
116,10,12.0670082614928
117,1,1.49815898375591
117,2,9.65154794604618
117,3,3.74987810169173
117,4,11.1194978164535
117,5,7.90215850173135
117,6,9.35996835285699
117,7,11.4601523949941
117,8,10.5872275728556
117,9,10.4670017690924
117,10,13.0184112671809
118,1,0.900100661756594
118,2,9.32034018629469
118,3,1.92889098882163
118,4,7.44870344676856
118,5,4.60155485142803
118,6,5.55454209331558
118,7,10.9576678734395
118,8,5.31472625151229
118,9,6.27329325420333
118,10,6.51199285071699
119,1,-0.415489553233084
119,2,7.33166845997415
119,3,1.58466731449558
119,4,9.82224208075826
119,5,2.61032579592974
119,6,6.69956960963274
119,7,9.06111907487754
119,8,7.92993982649059
119,9,3.28822957224679
119,10,8.68429802971998
120,1,-2.5594600423574
120,2,5.53610188801874
120,3,-0.400466961619404
120,4,1.59014182122854
120,5,2.41672276766762
120,6,6.32805436722261
120,7,5.84139515483889
120,8,2.97494633531809
120,9,4.60724903789357
120,10,6.73927372905022
121,1,3.69085236797244
121,2,12.9545445773963
121,3,3.73259414305528
121,4,12.0877193555381
121,5,6.12055072965552
121,6,10.1965293220823
121,7,15.3749878893205
121,8,7.53415749122845
121,9,9.67368107978955
121,10,14.2608466972217
122,1,-6.81398021200501
122,2,4.10118925804587
122,3,-3.40686003349142
122,4,-1.06002746831243
122,5,-2.30340979360862
122,6,5.55280826680856
122,7,3.29472476022781
122,8,-0.685692270710499
122,9,-1.4640140513726
122,10,5.19261709333078
123,1,-3.75819572270599
123,2,6.60653850198002
123,3,1.21336246549032
123,4,6.90336723965617
123,5,1.24194618589919
123,6,6.96437824564328
123,7,12.301316477676
123,8,4.95246002339311
123,9,6.79692188496393
123,10,9.88174393569155
124,1,-1.59184162022418
124,2,11.7592870566604
124,3,3.15442156601
124,4,8.21389788738589
124,5,7.03594770735752
124,6,9.60308859540588
124,7,9.91103003009991
124,8,8.70998094571523
124,9,8.3852640620372
124,10,7.40529389515257
125,1,1.70187002022889
125,2,10.5907532176729
125,3,3.77204548380859
125,4,3.98380593040384
125,5,3.53125692423142
125,6,9.29124744504676
125,7,10.3840643552754
125,8,8.09296435704885
125,9,9.00782107713099
125,10,10.0699484578386
126,1,-0.453668634918965
126,2,11.0488060636789
126,3,2.73815110239409
126,4,11.3549016465989
126,5,2.98303823699815
126,6,7.50399122792912
126,7,8.19500756271406
126,8,4.88597446025926
126,9,6.86316244562851
126,10,8.99908420756682
127,1,-1.45784520815713
127,2,10.7734077720848
127,3,3.64274121939918
127,4,10.1745891099377
127,5,4.92018478190598
127,6,12.0153420947094
127,7,10.9744944481335
127,8,8.5230708763067
127,9,9.83073397446144
127,10,11.0195790973318
128,1,-4.94668059695208
128,2,6.14415312236092
128,3,-2.64779421505283
128,4,3.30326373474396
128,5,2.70143798797146
128,6,4.31173220718855
128,7,5.19212522129544
128,8,4.90693124600159
128,9,-0.333874105224543
128,10,8.01669099245793
129,1,-1.77611384627883
129,2,8.54824742292972
129,3,-1.26966727983846
129,4,6.30165337356177
129,5,4.5621099083314
129,6,1.94244396257388
129,7,6.66600849343504
129,8,5.04614405455421
129,9,5.53898050886143
129,10,8.67915511439773
130,1,-0.422742157902229
130,2,10.8569120472079
130,3,4.14349794625557
130,4,10.1223951637474
130,5,6.53920601539778
130,6,10.3145355152309
130,7,10.9081315697874
130,8,8.72172489537567
130,9,12.0384514097284
130,10,14.0913970092701
131,1,-2.48486430960451
131,2,6.86622478108154
131,3,-0.650997423860398
131,4,4.60265388840894
131,5,0.240844956822759
131,6,5.93415107764657
131,7,2.94747735180813
131,8,5.18377179020491
131,9,2.60367791072941
131,10,8.27118275333103
132,1,7.88701143756683
132,2,11.3450349762563
132,3,1.80010753180397
132,4,10.660302468813
132,5,7.7009619191561
132,6,6.60455578647561
132,7,12.8149610576777
132,8,7.96428532992523
132,9,9.6849242955943
132,10,13.8882990112131
133,1,2.33384902950528
133,2,10.77080741064
133,3,2.11062135453324
133,4,12.4494188976513
133,5,5.31669602012015
133,6,13.1264841733889
133,7,12.4274529652915
133,8,9.64477478069014
133,9,6.53304086149979
133,10,12.2330112383462
134,1,-0.0411624152690666
134,2,9.69899717657998
134,3,2.56717622429962
134,4,9.30804332594712
134,5,3.59844628221651
134,6,8.75129433486379
134,7,7.27945052958305
134,8,7.58150020559831
134,9,7.99299309616717
134,10,10.5016238063222
135,1,0.256242890882539
135,2,12.1269617275257
135,3,3.38157957001055
135,4,10.6221485209165
135,5,6.3390350474808
135,6,10.0255659432128
135,7,11.9178668477337
135,8,11.4179536912813
135,9,6.76745767335702
135,10,13.3400625726321
136,1,0.385277237855225
136,2,8.83987930515315
136,3,3.09235916127832
136,4,7.62730055006051
136,5,5.95667185400597
136,6,9.32872035708792
136,7,7.60860279143343
136,8,4.4302323247537
136,9,5.41596227866808
136,10,7.38229294035884
137,1,-3.6841842047407
137,2,2.04641222152078
137,3,-3.40458804820113
137,4,3.7507823529258
137,5,1.51663995295575
137,6,5.377717610525
137,7,3.45663654733288
137,8,4.92684305977395
137,9,4.45028352084585
137,10,9.75250400613521
138,1,1.6175088317802
138,2,9.77527465330596
138,3,3.23962013110809
138,4,6.91846412394234
138,5,6.57456377574805
138,6,9.91609633852823
138,7,14.056382137225
138,8,4.55347458657069
138,9,4.61242514064119
138,10,13.0144299697885
139,1,-2.75983826907305
139,2,6.19768993903135
139,3,-2.00296099823281
139,4,5.33357532971362
139,5,2.90461190327834
139,6,4.7849441158415
139,7,5.56981201734898
139,8,6.57014419235502
139,9,5.80185179890184
139,10,6.91976072294851
140,1,-0.64710394145332
140,2,2.10494341552393
140,3,-1.06364969781562
140,4,1.75776393552177
140,5,0.91716519115528
140,6,0.665056602040321
140,7,5.45340067914709
140,8,2.47093830490246
140,9,3.29454598169108
140,10,5.79937966550479
141,1,-0.0145722697895085
141,2,9.89974456762554
141,3,-2.11006794762501
141,4,6.06389021913009
141,5,2.83604303237965
141,6,6.64249842042286
141,7,10.0439576444748
141,8,2.21633630934424
141,9,4.71465644808865
141,10,8.66954314707768
142,1,-5.16955141693374
142,2,2.88183110921482
142,3,-4.21622359319537
142,4,3.40307974269169
142,5,5.65908189318239
142,6,0.217423433949891
142,7,5.63338770456234
142,8,1.66357725254645
142,9,2.58019867240284
142,10,8.08440583082223
143,1,-1.01485549729758
143,2,7.10182893739523
143,3,-0.601298149923575
143,4,4.43067089262899
143,5,3.65589005905484
143,6,9.37767150519732
143,7,10.1248741569771
143,8,6.02949953171856
143,9,10.8691189762986
143,10,3.60129906460843
144,1,-2.33195266849695
144,2,8.86398806380176
144,3,1.2679116602115
144,4,5.02854550184992
144,5,4.57576183467742
144,6,8.15286660881524
144,7,5.35258205608609
144,8,2.78904541371359
144,9,5.29779499217538
144,10,8.41538781330339
145,1,-5.05123609734723
145,2,3.98089540820888
145,3,-1.20273573098101
145,4,6.364031908979
145,5,-0.693690932164461
145,6,1.74445038063247
145,7,5.31855143727295
145,8,1.79118353592386
145,9,3.43463591515956
145,10,8.2958353038834
146,1,-2.76799443272576
146,2,5.39629454358326
146,3,-2.12451251773123
146,4,7.85840559624034
146,5,0.365162758664644
146,6,3.98116114978183
146,7,10.1166795606158
146,8,4.36990289109005
146,9,3.79158078407563
146,10,9.89684373383789
147,1,-0.100748474618385
147,2,7.06584154805237
147,3,-1.51554707657712
147,4,5.56284044507763
147,5,4.21228331495365
147,6,9.15983519901664
147,7,8.66878394833483
147,8,6.8919159714501
147,9,5.38489340790333
147,10,11.2000797815317
148,1,0.428739232776563
148,2,10.8699518338249
148,3,2.63915495326029
148,4,6.74888091432845
148,5,0.375936734515932
148,6,8.78763930337287
148,7,9.20724248540275
148,8,5.64533811041066
148,9,2.21217804112798
148,10,11.7617920029543
149,1,-6.09234600792746
149,2,4.4803632119227
149,3,-1.64924829762363
149,4,2.89522940606832
149,5,-1.82562343642028
149,6,3.28061380653406
149,7,4.25900031158135
149,8,4.12912857146429
149,9,1.19238453038088
149,10,5.2421124823468
150,1,-1.89515280334259
150,2,6.09156504537701
150,3,-3.11886174779709
150,4,7.64017904349277
150,5,2.59213913718627
150,6,7.35559399066685
150,7,9.92658488249811
150,8,6.49298763073039
150,9,-0.565961981357039
150,10,9.57563407110764
151,1,-1.97606290069673
151,2,6.06221456319397
151,3,-2.78582793984102
151,4,2.20709716483875
151,5,0.0609800895168467
151,6,4.64539125269978
151,7,7.77075768229127
151,8,5.41019696673921
151,9,2.84183269092754
151,10,5.62770851500444
152,1,0.766720892490616
152,2,8.27131050854076
152,3,1.31839005937851
152,4,4.47649652295238
152,5,1.14939269310842
152,6,5.02922437661336
152,7,8.17970787639853
152,8,5.11356621434253
152,9,6.73562066707883
152,10,9.84170711461882
153,1,-3.94398764348993
153,2,6.08400014203319
153,3,0.311681524285602
153,4,2.62912276040394
153,5,0.294260011249314
153,6,4.72641416577835
153,7,7.73769778648841
153,8,1.90905070217023
153,9,1.60681451589862
153,10,9.13860334692656
154,1,1.38919082954877
154,2,6.5056909325154
154,3,1.06264724581065
154,4,3.97749367113845
154,5,2.40159556944205
154,6,5.41658605700974
154,7,7.46745209965767
154,8,5.4924576242563
154,9,7.05644646407116
154,10,3.63441029317374
155,1,0.024172451373931
155,2,8.65810668179019
155,3,-1.74217315878211
155,4,9.20217277070205
155,5,3.09795478007956
155,6,5.72700337255624
155,7,10.5898936874102
155,8,9.1508214389492
155,9,5.14556791337012
155,10,10.5832315074998
156,1,-0.715188549543746
156,2,10.5020096185447
156,3,2.96681405667379
156,4,2.96081230375654
156,5,4.4422184030679
156,6,6.5286258076496
156,7,9.43992131425717
156,8,4.63168372858564
156,9,6.65316616101462
156,10,10.4478998109423
157,1,0.477461760034716
157,2,10.4229645069349
157,3,-1.93566534911282
157,4,6.91658362210471
157,5,2.34934444852211
157,6,6.21362832899005
157,7,8.19012270561243
157,8,3.30562604930654
157,9,5.30532037579337
157,10,7.07178889242542
158,1,0.271146834453223
158,2,9.2119929706168
158,3,0.915381046749853
158,4,3.34959537152252
158,5,3.47081557036818
158,6,7.51178174256105
158,7,9.08897790389567
158,8,6.46744826105883
158,9,6.22037678245479
158,10,9.42568994497177
159,1,-4.84782777433498
159,2,8.18357817490347
159,3,-3.2280826866979
159,4,5.13839710102661
159,5,1.06874207375978
159,6,3.50145896567823
159,7,3.88119790207482
159,8,3.7049741292256
159,9,2.99701238369588
159,10,8.77189259964868
160,1,3.29799356187178
160,2,11.3099891323951
160,3,3.00099742891136
160,4,7.8480916762211
160,5,4.50849446500771
160,6,9.62728705537014
160,7,8.03250198644049
160,8,5.04655797171423
160,9,6.63540954538403
160,10,6.12639372750374
161,1,2.58824949027299
161,2,8.08370086273068
161,3,2.20665487399902
161,4,6.22785108265986
161,5,5.39616995249563
161,6,5.59275025238436
161,7,10.5133324315973
161,8,5.4346343910368
161,9,5.90202470713042
161,10,8.40264226726838
162,1,1.05569112106823
162,2,12.9273893432414
162,3,-1.31813801383379
162,4,5.28180396404244
162,5,4.32170315562325
162,6,8.38644231599651
162,7,10.6976854474722
162,8,5.30554338046785
162,9,6.94263361268971
162,10,10.4703001526295
163,1,-0.0397991822135606
163,2,11.4073721892924
163,3,1.70705761162881
163,4,10.972515966176
163,5,7.59085407624058
163,6,13.4113983542176
163,7,12.4233966414973
163,8,8.03856209405684
163,9,6.30860481929061
163,10,8.27820217615734
164,1,-0.119709428045376
164,2,11.82526512226
164,3,2.20864185064031
164,4,5.26674698119009
164,5,1.64890537708124
164,6,6.54712681534116
164,7,4.03215299023611
164,8,2.49985778918988
164,9,7.08554203903337
164,10,10.6174719377607
165,1,1.9685843190653
165,2,9.337492095084
165,3,1.3722540150913
165,4,7.17725177004495
165,5,8.90856510719526
165,6,5.10969758447448
165,7,9.53875478078847
165,8,7.978599674225
165,9,9.64102168155718
165,10,14.9819576685914
166,1,-2.21629269403008
166,2,3.96547134691804
166,3,-2.37215589977806
166,4,4.79200241584792
166,5,2.05812107216396
166,6,5.42271296742207
166,7,3.18312898273463
166,8,3.85203989910279
166,9,1.12972122799085
166,10,7.84145260845302
167,1,-2.49170003369796
167,2,5.18472614153068
167,3,2.32476987611139
167,4,4.37224725266431
167,5,-0.862562442109945
167,6,2.92673451354476
167,7,3.16797483032397
167,8,2.42117385154731
167,9,3.93830781104749
167,10,7.82356603582177
168,1,0.0519072198216186
168,2,10.2399337337443
168,3,4.64861117099
168,4,10.117255103145
168,5,4.15858859886866
168,6,11.4394248976022
168,7,15.2301840883074
168,8,5.88568750520681
168,9,6.00836603605782
168,10,10.1049462514328
169,1,-3.36016649966021
169,2,7.43255383344133
169,3,-1.6296951510033
169,4,4.90487330208662
169,5,0.827882456249876
169,6,1.85157785520465
169,7,3.58343346523893
169,8,0.947135183921467
169,9,3.98366457621745
169,10,8.40008889150427
170,1,-0.740513197942921
170,2,8.99547667688079
170,3,4.90776090195867
170,4,6.48396207333746
170,5,2.29933297886827
170,6,6.82613415924416
170,7,9.37066061559304
170,8,6.29308798767675
170,9,5.73988243185971
170,10,9.74014556185594
171,1,-1.37156430878377
171,2,9.57032679854477
171,3,1.16180212240392
171,4,8.10842989319521
171,5,3.15019822875897
171,6,7.65021184753578
171,7,9.1304248966612
171,8,4.281973079701
171,9,7.61438453525277
171,10,5.1911395895034
172,1,0.13449910544533
172,2,10.7744416689311
172,3,1.81286171745951
172,4,5.50423572443845
172,5,4.41573337136857
172,6,4.52419311350486
172,7,8.08334135033564
172,8,7.12421417790055
172,9,8.00131914932864
172,10,8.85275116149985
173,1,-1.62934984970606
173,2,11.9687117612326
173,3,-2.11126015233117
173,4,6.02902311045016
173,5,2.87558357380387
173,6,10.2400063574835
173,7,7.9664082047639
173,8,7.31074648975556
173,9,4.57724807575753
173,10,11.8964960299597
174,1,-5.22937930834656
174,2,9.98570264340378
174,3,1.22607598400542
174,4,6.49570724418925
174,5,1.77239711457167
174,6,5.23269956491282
174,7,8.61422391803372
174,8,1.7101982797542
174,9,2.56649094954415
174,10,8.55625583469376
175,1,-1.83109660384304
175,2,7.93786748602914
175,3,0.517560943395755
175,4,7.85165758162664
175,5,2.99938660099782
175,6,6.78385598764268
175,7,7.27176778162126
175,8,8.45611087070476
175,9,3.51329741763099
175,10,11.8621355126396
176,1,-1.08735204546537
176,2,5.27120818017347
176,3,-0.248789763716852
176,4,3.14170195135724
176,5,0.416676683764582
176,6,7.85076930129526
176,7,6.64236729299662
176,8,2.62279367018662
176,9,3.4943241198568
176,10,8.61663675158383
177,1,1.79947125324082
177,2,10.5655797291286
177,3,4.28843621959639
177,4,8.12019144010592
177,5,5.05729049549407
177,6,9.90195921393535
177,7,9.52400819963138
177,8,5.00100750018385
177,9,7.27738243272668
177,10,10.661206263463
178,1,-3.51789820768361
178,2,3.42135794341963
178,3,-1.91461635723514
178,4,1.53447529587197
178,5,-0.428604745320876
178,6,1.70975132734376
178,7,3.42066732364172
178,8,3.55338074305242
178,9,0.153832533551595
178,10,4.79186173342592
179,1,3.06621331343623
179,2,10.915933357509
179,3,6.38457616685115
179,4,7.60655931502728
179,5,6.68547085833185
179,6,8.2662655932532
179,7,10.6667663575708
179,8,6.50043449779305
179,9,12.0594910165106
179,10,12.8810397193646
180,1,-1.90210291505325
180,2,7.81236054915904
180,3,0.307799794663383
180,4,7.76577939156231
180,5,0.380277670931077
180,6,9.32933875389126
180,7,11.310655745189
180,8,6.14652769564137
180,9,3.49705395784181
180,10,9.00632947376309
181,1,4.31864055534882
181,2,9.8085724342084
181,3,6.99182322213795
181,4,10.5552202657794
181,5,8.33967379357088
181,6,10.6156478947834
181,7,13.7299466393546
181,8,10.9307317237619
181,9,10.9825314742482
181,10,14.9150844661293
182,1,-0.019490843865871
182,2,10.7675478278167
182,3,0.747877770149979
182,4,4.10810212689683
182,5,1.28331385115387
182,6,7.0556508050915
182,7,6.88629817548613
182,8,4.0584856922824
182,9,3.72437169466209
182,10,10.7385591382529
183,1,3.56454585297702
183,2,11.7427800144824
183,3,2.15660286659546
183,4,6.38056537758877
183,5,2.38447665185791
183,6,9.4346218230411
183,7,10.4805712197242
183,8,8.45539068206872
183,9,5.6059370056775
183,10,5.30952787385578
184,1,-4.16565888103438
184,2,4.59124273400832
184,3,0.527573662553888
184,4,3.78376569726735
184,5,1.94486660712321
184,6,4.84310177332355
184,7,4.28390952961269
184,8,2.60165192357958
184,9,1.05435899721033
184,10,2.73593195718078
185,1,1.7983230133764
185,2,8.44008528310174
185,3,6.14211401445195
185,4,7.32016017916347
185,5,6.54781157252017
185,6,10.2276818793396
185,7,11.0747193625114
185,8,9.77074346936547
185,9,6.08181409890266
185,10,9.82207248316702
186,1,0.365134136177285
186,2,10.2628287633817
186,3,-1.57657146135432
186,4,6.43328277055749
186,5,2.96932777886046
186,6,8.01612604466412
186,7,7.66666117990601
186,8,2.68466328831306
186,9,4.20820395980922
186,10,9.21744679269671
187,1,2.58681250686614
187,2,10.2081340643695
187,3,0.266963600111743
187,4,9.15553554390601
187,5,7.51715226659229
187,6,6.35871223092743
187,7,8.69618996209189
187,8,3.69708330097464
187,9,13.9295368949558
187,10,15.6008962743706
188,1,-4.22673571125378
188,2,7.52385238197122
188,3,-1.12146708449596
188,4,2.76085030025707
188,5,-2.08768639175502
188,6,7.93995079463191
188,7,4.38394670453569
188,8,4.54526192898154
188,9,4.72603322065143
188,10,9.48524135674159
189,1,-1.8644758604615
189,2,11.4849259808625
189,3,1.87986432971203
189,4,10.2044387830651
189,5,6.46875359815994
189,6,5.49011308840088
189,7,7.98549776201048
189,8,6.14530083654711
189,9,7.75493638248846
189,10,8.61755560597821
190,1,-3.06587295128442
190,2,9.36199820863826
190,3,0.325618652518022
190,4,4.41122069829381
190,5,-2.37987603148053
190,6,6.56998723184141
190,7,8.42680908089522
190,8,3.10468358276995
190,9,5.41706084976121
190,10,7.73715920037158
191,1,-2.94552249247108
191,2,7.43593729008956
191,3,-0.688336895366597
191,4,5.83171915481182
191,5,0.977824730919856
191,6,6.14940409382291
191,7,7.21331460523867
191,8,3.24851921882224
191,9,5.90147377335835
191,10,11.027092605486
192,1,-0.568476531594804
192,2,7.17488457566254
192,3,-0.0630027570153927
192,4,5.4428864775173
192,5,-1.63805714043215
192,6,9.14301508746485
192,7,4.1277997438265
192,8,2.79410853365509
192,9,5.74660143970492
192,10,6.83489140829896
193,1,-3.6799750528907
193,2,7.45265943323722
193,3,-3.39668180679344
193,4,5.78716222127574
193,5,-0.733239871806627
193,6,2.11617689407509
193,7,5.39040741548041
193,8,2.07790085764401
193,9,2.99275464378179
193,10,4.6808643410926
194,1,-0.494431699489414
194,2,4.37297489342262
194,3,0.370976427964395
194,4,8.12832663850763
194,5,3.35454378060554
194,6,7.12907787127618
194,7,3.22513032265874
194,8,1.68853513845811
194,9,1.43485929162964
194,10,8.29575814822248
195,1,0.00676181587747637
195,2,10.7695205315328
195,3,3.12774095318207
195,4,7.04175749980139
195,5,3.89863955431059
195,6,7.4526577060455
195,7,9.24604611378311
195,8,8.45082620243861
195,9,6.30971809571166
195,10,11.3922274822134
196,1,0.202676226273578
196,2,8.43283830173374
196,3,2.50412993719064
196,4,6.85585497042245
196,5,5.18625432909714
196,6,9.06296827091946
196,7,10.9745648272448
196,8,7.67947462076185
196,9,8.25296075514079
196,10,7.89093637959684
197,1,6.52824466023948
197,2,10.6757522287094
197,3,1.89510893497415
197,4,5.62142667984324
197,5,2.13488718392985
197,6,9.29725650750522
197,7,13.8114231504623
197,8,2.54549511867754
197,9,9.12550737648601
197,10,13.0724797193959
198,1,-1.73063595455779
198,2,10.5698259853636
198,3,-0.381495812709471
198,4,7.89701566530716
198,5,4.18598933691765
198,6,8.84209492835198
198,7,10.3676329720244
198,8,4.16527309938078
198,9,6.22561414254339
198,10,10.3390616010279
199,1,-2.17337392499378
199,2,8.10991412211215
199,3,-3.05291474252462
199,4,1.22718026602758
199,5,-1.98345107415819
199,6,3.69140017789743
199,7,5.21246689321556
199,8,7.95940954611814
199,9,2.55828357515435
199,10,7.32038700138731
200,1,-0.402576320702741
200,2,5.70504152422927
200,3,-4.04880078532915
200,4,3.92613777598418
200,5,-0.960518388584124
200,6,6.55963263547764
200,7,5.8019801378548
200,8,3.26982806832887
200,9,3.91211447321281
200,10,5.50094732462671
201,1,3.56308364718504
201,2,13.2600377502669
201,3,3.88998055135938
201,4,11.5841362948927
201,5,5.76383457478457
201,6,7.59135593744068
201,7,11.489393162874
201,8,7.35807960820978
201,9,6.36481534268611
201,10,11.6060987871037
202,1,-3.33157001609643
202,2,9.15594938336863
202,3,0.297246713633178
202,4,7.11735762784306
202,5,3.81002034793948
202,6,5.19070459017753
202,7,8.55989857449261
202,8,6.70390358526295
202,9,4.33268015444307
202,10,9.20141011015373
203,1,1.82229762304831
203,2,12.3122251917551
203,3,1.08508408146995
203,4,8.96945645780854
203,5,7.11660247609891
203,6,5.99022357434527
203,7,8.02481660961185
203,8,9.46086414573393
203,9,10.5207234478011
203,10,10.6762657268989
204,1,0.284043347097698
204,2,8.81516877988017
204,3,-0.374256879218636
204,4,8.79684205548192
204,5,2.9349180313206
204,6,10.9819002188225
204,7,11.4369871029938
204,8,3.38842801472211
204,9,8.52640935138021
204,10,11.5488064755776
205,1,-0.930057100582497
205,2,12.2065415393736
205,3,7.56279681705989
205,4,7.98138798100634
205,5,6.79287469005564
205,6,8.42143207956979
205,7,11.7360817157537
205,8,6.62096223650896
205,9,11.0402759543973
205,10,11.4027436115857
206,1,0.620693622722538
206,2,7.75871169255435
206,3,3.48644075827345
206,4,11.6852884864981
206,5,4.67675429050652
206,6,7.99761757233842
206,7,9.60784548535008
206,8,7.91154446592091
206,9,8.85485904679963
206,10,11.7859574118582
207,1,2.80744664233466
207,2,14.5260224459734
207,3,7.02833718715032
207,4,9.80738174664135
207,5,6.95645593575663
207,6,10.1905807495833
207,7,13.3377720757655
207,8,9.75337591546744
207,9,10.2411391793338
207,10,12.7720545220187
208,1,-4.58134952234181
208,2,5.83077260005367
208,3,-2.67555792085739
208,4,2.39315566237173
208,5,1.42620214350491
208,6,5.78216094199055
208,7,12.7013369034267
208,8,1.95033132262546
208,9,4.14636559977731
208,10,7.2722744309206
209,1,0.771770426194985
209,2,11.4010463462894
209,3,7.39396155594555
209,4,11.3130103950289
209,5,2.14424140771258
209,6,9.67807323698252
209,7,10.3542260855604
209,8,7.59504311180016
209,9,7.72237340738309
209,10,14.3811001816576
210,1,-0.21418581191982
210,2,5.3741783581539
210,3,-2.20727076751166
210,4,7.27638967791211
210,5,-0.72687538744616
210,6,7.55898570295387
210,7,6.71557316792325
210,8,2.05987353290094
210,9,5.47647657787226
210,10,9.87676528146553
211,1,1.62593638750198
211,2,7.04544503376211
211,3,0.973343546409841
211,4,6.38835297426285
211,5,6.64988409390996
211,6,8.23048456298885
211,7,5.84236562949224
211,8,2.67163469043497
211,9,3.38722064869999
211,10,10.8290328431603
212,1,-1.81985046145122
212,2,12.6772176149024
212,3,6.29728082441249
212,4,7.85272057182103
212,5,4.47389251049386
212,6,8.95259489337601
212,7,8.30249057542774
212,8,10.3331159155433
212,9,9.44356469167243
212,10,11.1986150581744
213,1,3.64583635723428
213,2,12.1144239979795
213,3,2.48566768970241
213,4,9.34623538099942
213,5,4.96240105243251
213,6,12.8730459579739
213,7,12.5267138974937
213,8,7.99383504984165
213,9,6.56983277534253
213,10,12.7868556424231
214,1,0.125519061949239
214,2,10.4442805278754
214,3,2.12039706614548
214,4,5.1743900598679
214,5,5.2613303808109
214,6,5.48746384356558
214,7,7.55097960484036
214,8,4.4692096533469
214,9,1.06332281554263
214,10,12.6933208557651
215,1,4.45421951786317
215,2,8.81903599603417
215,3,5.92749611659602
215,4,14.9746532236892
215,5,4.34607245565557
215,6,9.59859642924783
215,7,14.685294445698
215,8,6.5426140261609
215,9,10.7931218356329
215,10,12.5497631356662
216,1,-4.33037916425729
216,2,4.26766919948141
216,3,-2.00565699346482
216,4,5.3830079595812
216,5,-1.72910849813862
216,6,4.16266550748144
216,7,5.14163870127033
216,8,2.15912217415935
216,9,2.2077828128391
216,10,3.52815136136005
217,1,-2.95516442094191
217,2,5.13941551599805
217,3,6.20773234881078
217,4,8.01209518167101
217,5,4.06562190051014
217,6,6.13343703513025
217,7,9.38177093095993
217,8,3.98841864305718
217,9,7.43312960795827
217,10,11.7384587970864
218,1,0.753257976397982
218,2,4.17223905481238
218,3,2.36177786004584
218,4,7.40351100112948
218,5,4.90822663681766
218,6,3.95925410885209
218,7,6.713500629731
218,8,4.91190542892846
218,9,6.13594053716228
218,10,9.65644015067751
219,1,-0.451906412913913
219,2,7.66713561286691
219,3,1.17400883248753
219,4,8.09308165716929
219,5,5.59303966473556
219,6,7.34111316074675
219,7,9.4077455190676
219,8,5.16795083786826
219,9,9.97669436876894
219,10,10.3477451901793
220,1,1.26853411531485
220,2,12.4349319245578
220,3,1.00507862147406
220,4,6.49285017125232
220,5,7.57103851151698
220,6,7.58805959879838
220,7,11.8938911636018
220,8,5.88767006678121
220,9,7.30503312084691
220,10,9.68514460520797
221,1,-3.11533013301629
221,2,11.3716928056419
221,3,0.789192359119742
221,4,6.08571302113165
221,5,4.32038036216618
221,6,8.29954951590971
221,7,9.1373916458816
221,8,5.7090128019119
221,9,7.52340378918591
221,10,4.68288416614514
222,1,3.77969109816172
222,2,9.59565723751778
222,3,4.47896446076049
222,4,8.62242174572392
222,5,8.33015261781553
222,6,6.94359682134591
222,7,10.8766085238499
222,8,6.08175172048618
222,9,3.87339532993955
222,10,9.61619124631748
223,1,-2.41919533466886
223,2,4.95866195202624
223,3,-0.468391791942081
223,4,7.68041213047951
223,5,2.20655023674634
223,6,6.85651961060393
223,7,9.20562368073253
223,8,8.3271570127995
223,9,3.53558409146644
223,10,6.59941667082878
224,1,-3.60760889189623
224,2,7.37700093501518
224,3,0.295330874880591
224,4,5.55360874808857
224,5,1.95206093144431
224,6,2.83207120601568
224,7,3.37875730149918
224,8,7.24366212620114
224,9,6.05854654920732
224,10,4.06624121101608
225,1,-0.525185674843397
225,2,7.03451327310145
225,3,-0.0978829553799914
225,4,2.58664945814979
225,5,1.25308887101721
225,6,5.17486043274241
225,7,8.261264843436
225,8,4.31113555676362
225,9,4.0907347717207
225,10,11.1638977561808
226,1,-0.374922445342496
226,2,7.22620752399679
226,3,-1.41969596979764
226,4,7.17561694021967
226,5,2.01255191789747
226,6,4.60225386721568
226,7,5.0286614294685
226,8,4.08265735938023
226,9,4.90306004581216
226,10,7.7911870829502
227,1,0.00396635827774205
227,2,10.0545111257144
227,3,1.71235601613979
227,4,8.72381237228609
227,5,-0.106810893046261
227,6,9.22432145912194
227,7,9.56978064358445
227,8,4.40821158669356
227,9,7.00726127535905
227,10,9.1033527135735
228,1,1.45795631244675
228,2,7.70243176354483
228,3,0.619523674145537
228,4,5.53611080144691
228,5,4.69557195522471
228,6,6.74720258752042
228,7,12.6963422572181
228,8,10.5561147279155
228,9,3.62881316880155
228,10,7.83872405807686
229,1,-3.39184070536392
229,2,3.12731631471775
229,3,2.69621703044885
229,4,6.37620657641354
229,5,3.44292203537102
229,6,6.03824651031738
229,7,8.11456698990817
229,8,2.91771864863505
229,9,4.90741150973838
229,10,6.81086176993041
230,1,-2.92426865033223
230,2,8.60645031883589
230,3,0.219870906266866
230,4,4.6545692845455
230,5,-0.56749119459435
230,6,4.95344450070883
230,7,6.82551055042159
230,8,0.765808997659541
230,9,3.37864525408055
230,10,10.707648508146
231,1,-1.27100005937605
231,2,8.69900235741178
231,3,-0.951395095676219
231,4,7.09809426611364
231,5,0.370354995451929
231,6,4.8771426308901
231,7,3.80666669864991
